study_hours,attendance,participation,extra_curricular,sleep_hours,stress_level,motivation_score,parent_education,previous_gpa,assignment_completion,grade
7.5,95.5,7.0,0.6,6.3,5.6,5.0,1,8.92,98.9,C
14.0,89.1,9.4,0.5,6.5,8.7,5.3,3,9.2,45.6,B
12.0,67.1,1.7,1.2,6.5,1.9,8.3,3,5.7,68.6,C
31.1,76.4,7.9,5.1,8.9,3.1,1.4,0,4.53,49.4,B
13.3,90.0,5.0,10.0,6.1,5.5,3.5,1,7.9,72.2,C
18.7,79.8,3.9,2.3,8.2,6.5,2.3,1,4.32,61.0,D
17.0,57.4,7.9,0.2,5.6,2.8,2.9,2,7.02,48.3,C
10.9,100.0,3.3,2.4,6.4,3.3,3.8,3,5.58,77.0,C
28.7,86.5,1.8,4.7,6.6,1.5,8.9,3,5.38,51.4,A
10.5,72.0,0.9,7.3,7.7,4.5,4.1,2,7.22,53.1,D
17.1,99.0,3.7,3.6,5.3,3.3,1.2,1,6.4,63.5,C
8.1,95.2,3.4,1.3,5.1,7.6,3.8,3,7.85,88.3,C
10.2,64.9,6.9,6.4,5.0,8.7,4.5,2,5.68,82.6,D
9.8,56.9,0.1,3.0,4.7,7.8,3.7,2,7.32,56.6,D
12.8,65.5,7.6,1.8,5.3,8.6,5.8,2,8.77,96.6,C
9.5,78.8,3.0,0.9,10.0,7.9,4.5,3,5.5,66.4,F
19.0,92.0,9.0,0.4,5.8,2.6,8.2,1,6.32,74.8,A
18.1,85.2,3.5,2.3,8.3,7.5,7.0,1,9.3,44.1,B
14.0,73.5,9.9,1.0,8.5,1.1,9.1,2,7.32,63.2,B
12.3,82.2,7.8,2.1,7.2,2.4,2.7,2,5.18,77.6,B
19.8,68.8,3.7,1.7,6.8,3.0,4.4,1,7.02,47.9,B
14.5,61.6,1.7,1.6,6.9,8.6,7.6,2,6.92,93.3,C
8.5,74.5,1.8,1.2,5.1,4.1,5.6,2,5.7,91.3,C
27.3,66.2,9.3,0.2,5.7,9.5,4.8,1,9.1,89.0,B
6.7,79.4,7.9,4.8,4.1,2.7,9.7,3,5.3,97.6,C
21.8,90.0,8.3,0.3,7.0,7.3,7.8,2,6.8,85.5,B
13.2,70.1,1.4,2.4,5.2,5.6,9.2,3,8.1,70.7,C
8.0,58.1,8.9,2.8,6.6,1.8,5.2,2,8.6,89.3,C
5.0,71.0,3.9,3.0,9.3,3.2,5.7,2,9.6,41.4,B
5.4,69.4,3.5,10.0,5.8,6.9,6.8,2,3.82,97.0,C
13.3,61.9,6.2,10.0,6.3,9.8,4.4,0,5.62,84.4,D
20.4,81.8,8.0,5.0,6.1,8.0,5.7,3,5.95,97.4,A
12.8,85.2,3.3,5.7,4.0,5.9,2.2,3,6.95,40.3,C
2.0,71.3,0.6,0.4,4.8,3.6,6.8,2,6.62,61.5,F
20.5,71.1,3.4,1.5,5.8,2.1,5.5,1,7.95,78.8,B
26.6,73.0,8.7,1.0,6.2,1.9,3.9,2,6.4,72.3,B
17.7,73.5,7.6,0.2,6.5,5.9,4.2,0,7.2,81.4,C
12.3,83.0,3.5,0.3,5.9,7.2,4.7,2,6.25,86.9,D
13.6,94.2,7.4,0.2,5.4,6.1,3.2,0,8.4,90.3,B
10.2,84.1,8.5,2.9,7.4,3.2,3.2,2,7.28,70.8,C
12.9,66.7,1.8,3.6,6.2,3.9,1.1,3,9.15,87.8,D
2.1,77.9,3.9,3.3,5.3,1.9,9.1,2,8.58,80.6,C
9.6,80.6,9.6,5.8,7.4,1.3,7.9,3,4.75,46.7,B
10.7,74.8,6.6,0.8,6.6,3.0,6.1,1,6.95,64.0,C
12.8,100.0,2.7,2.3,6.9,1.6,1.9,1,6.4,60.5,C
9.9,84.7,3.9,1.9,4.5,9.1,4.0,2,6.12,74.7,D
5.9,64.1,5.6,2.8,5.5,7.0,5.2,2,7.2,66.3,D
7.8,63.2,6.0,10.0,7.4,10.0,6.3,1,6.3,58.6,C
27.8,72.0,8.6,1.6,7.8,3.0,3.1,0,4.53,71.2,C
4.9,79.1,2.4,2.7,6.2,9.4,9.1,1,8.62,52.5,D
9.3,71.0,3.9,3.0,4.8,4.9,5.5,1,5.22,85.5,D
8.6,84.8,8.3,0.2,5.8,2.7,2.6,0,4.1,65.5,C
15.2,97.2,2.1,1.0,5.0,9.7,2.0,1,6.57,99.1,D
26.1,85.8,5.1,3.0,4.6,5.0,5.5,1,10.0,66.1,B
11.0,96.7,5.8,0.1,5.5,1.9,8.1,0,6.65,65.6,B
15.3,61.2,4.5,1.4,4.0,1.9,3.4,0,6.42,41.7,D
9.2,84.4,9.1,0.3,8.0,9.6,9.8,3,5.52,78.3,C
20.4,74.5,1.0,3.9,5.6,4.0,2.3,2,7.32,76.3,C
21.2,68.5,1.6,10.0,5.6,8.8,6.8,3,4.58,62.1,C
13.0,80.6,7.3,10.0,5.7,3.2,6.4,0,7.45,56.5,B
15.5,100.0,0.8,2.7,7.0,4.4,2.1,1,8.18,89.0,B
16.8,46.5,0.8,2.3,5.7,6.8,1.2,0,5.3,75.6,D
4.0,93.7,9.1,1.0,6.6,6.4,1.2,1,6.8,47.4,C
16.4,65.3,4.7,4.2,6.5,1.9,4.4,3,9.22,95.9,B
5.4,80.7,5.1,1.9,6.3,8.1,4.9,3,7.22,41.4,D
9.1,85.5,6.9,0.6,8.8,8.9,5.1,3,5.25,88.5,C
20.1,82.5,9.8,0.6,6.2,7.9,5.1,1,7.9,84.2,B
10.7,86.9,8.2,7.0,7.3,7.6,1.1,2,5.8,53.2,D
9.3,75.9,9.6,4.0,5.2,3.7,6.6,2,7.4,83.6,C
9.8,68.1,0.5,4.3,7.9,3.0,8.5,2,7.43,45.7,D
9.3,66.2,9.4,9.1,6.8,5.5,6.4,0,3.65,97.6,C
6.7,66.9,4.7,0.7,6.9,2.5,7.3,0,8.07,84.5,C
14.1,64.8,4.2,1.9,6.9,5.5,2.2,1,8.2,40.4,D
15.7,93.5,5.7,1.0,8.0,7.3,9.9,0,8.9,63.2,A
22.6,73.5,6.6,0.8,6.4,3.8,3.9,1,6.52,66.7,B
33.4,99.5,7.6,0.5,4.0,6.9,9.3,3,6.55,96.8,A
5.4,78.9,4.7,2.3,7.0,8.3,6.5,1,7.32,77.1,C
26.7,98.1,5.0,4.5,6.2,5.1,9.8,0,6.2,65.8,B
1.5,95.7,7.8,4.3,4.8,4.4,6.1,3,8.6,92.7,B
10.2,100.0,3.3,3.3,7.4,9.4,6.9,3,7.4,72.5,C
7.8,99.6,0.4,2.5,6.7,2.1,3.8,1,5.58,58.5,C
13.1,72.7,4.6,0.3,5.7,9.9,2.5,2,7.85,99.7,C
20.6,69.5,6.2,2.6,6.5,2.8,8.2,0,7.05,44.7,B
23.9,96.4,7.8,1.5,4.9,2.5,4.9,0,8.07,53.8,B
9.3,69.7,6.6,0.7,4.5,4.2,8.0,2,4.95,79.9,C
10.3,84.1,7.0,0.2,7.1,6.3,8.4,0,5.12,75.3,C
17.4,66.9,2.3,2.9,6.9,1.2,6.7,2,5.25,75.9,C
3.1,100.0,0.4,0.2,5.2,1.7,8.0,2,5.18,84.8,C
13.6,56.7,3.9,6.0,7.6,9.0,8.4,3,7.3,78.8,C
20.2,85.1,8.2,0.6,7.3,3.4,3.7,3,5.32,63.1,B
13.8,78.6,0.4,0.3,6.0,7.3,7.6,1,6.82,91.6,C
13.7,71.2,6.2,0.2,6.0,1.4,2.0,3,4.88,54.0,C
8.1,65.3,4.1,1.2,6.7,2.9,9.4,2,6.68,61.1,C
6.5,93.7,7.1,10.0,7.7,4.1,8.9,1,7.2,46.0,B
11.5,82.7,0.3,5.9,7.6,7.6,4.4,0,6.65,92.0,D
12.0,74.8,5.1,0.4,7.2,9.1,7.7,2,7.32,51.1,C
25.2,96.2,9.6,0.5,5.5,8.8,4.8,1,5.62,60.0,B
27.4,60.6,3.0,10.0,6.1,3.6,2.9,3,10.0,83.5,B
24.0,76.4,0.7,4.1,5.8,1.6,2.7,2,5.4,64.4,D
24.7,65.9,6.1,2.0,4.9,7.5,6.0,1,6.62,69.5,B
4.6,77.3,6.0,10.0,6.0,8.9,3.5,0,5.98,54.4,D
9.4,84.2,8.6,4.2,7.2,2.1,5.6,2,4.22,90.0,C
9.2,81.7,5.6,2.1,7.5,6.9,7.8,2,8.05,98.6,B
9.6,64.4,3.3,4.4,6.1,3.1,5.3,1,10.0,96.1,B
16.9,68.0,9.3,3.5,5.7,7.0,5.2,1,8.4,47.2,D
9.0,79.5,8.8,2.4,6.9,6.6,1.6,3,7.35,63.7,C
8.9,74.2,6.6,1.1,5.2,3.4,8.3,3,3.0,72.4,C
11.4,91.4,2.8,0.3,5.7,8.0,1.7,2,7.18,72.4,C
13.5,85.2,9.5,0.7,4.3,8.0,2.2,0,8.98,66.2,C
22.4,100.0,6.1,7.6,6.8,7.6,1.6,3,5.62,41.4,B
10.3,89.9,5.2,10.0,6.5,6.6,2.2,0,4.75,42.6,D
18.8,58.7,4.0,2.1,6.2,8.0,1.3,1,5.38,81.4,D
12.0,71.9,4.1,0.4,7.2,4.3,2.5,1,9.2,75.6,C
16.3,65.4,0.1,1.1,6.3,4.7,9.3,3,6.38,44.8,D
24.2,78.2,0.8,2.7,8.0,9.9,7.5,2,7.32,56.7,C
18.1,68.3,4.7,9.7,7.2,1.2,2.2,1,8.38,48.1,C
17.5,95.5,8.8,1.2,5.2,5.5,8.3,0,8.52,49.4,B
16.9,73.1,0.4,2.0,6.8,2.7,5.4,2,9.07,95.3,B
21.5,68.9,2.8,2.3,7.7,2.5,7.8,3,8.35,80.4,C
18.7,78.5,7.3,1.0,5.2,4.6,1.3,1,7.4,53.0,C
5.5,73.1,5.1,0.8,7.7,5.0,3.2,3,9.25,65.8,C
21.3,57.7,5.3,2.5,6.5,9.3,6.0,2,5.02,55.3,D
11.9,72.2,7.8,0.1,6.6,4.3,9.7,2,9.28,49.6,C
21.3,79.3,6.3,4.4,6.2,6.9,2.2,2,6.2,80.7,C
8.0,92.7,7.1,2.2,4.7,9.1,3.7,0,9.55,40.6,C
10.4,90.5,7.9,2.1,4.0,8.8,3.9,2,7.3,45.6,C
7.5,77.1,6.8,1.4,6.9,1.0,7.4,2,4.95,64.9,C
5.3,60.1,5.5,2.6,6.7,6.5,5.6,1,9.12,92.8,C
9.3,92.8,9.8,7.8,6.1,1.1,4.5,0,8.1,70.6,B
15.4,63.0,9.2,0.1,4.5,9.0,1.9,0,6.42,64.7,D
17.2,82.3,5.9,3.0,4.2,2.9,6.4,3,5.8,97.3,B
12.4,84.5,4.6,3.8,6.3,5.7,1.3,2,9.7,58.3,B
1.4,89.9,7.7,0.1,5.8,7.6,5.7,1,7.45,66.2,C
11.6,69.6,6.2,1.6,6.6,1.3,3.0,3,8.6,67.0,C
16.0,54.4,8.8,4.7,7.9,8.4,7.7,2,5.35,95.1,C
6.7,98.6,8.4,9.7,4.8,1.2,3.1,0,6.28,82.0,B
9.4,84.6,4.5,4.1,5.3,2.7,4.2,2,5.98,42.2,C
6.0,73.3,3.2,1.6,5.7,2.1,9.6,2,6.35,62.6,B
11.7,71.9,3.7,1.4,5.5,2.1,3.3,1,8.52,63.2,C
13.2,78.3,7.1,0.2,6.3,2.8,9.4,1,6.15,74.9,B
8.2,71.8,0.5,1.0,5.8,7.1,8.4,1,6.1,83.0,C
16.6,63.8,4.2,0.7,6.5,9.4,4.5,3,5.22,42.6,F
13.9,66.9,5.9,1.2,5.6,9.4,6.7,1,6.45,41.6,D
9.0,85.0,5.5,0.1,5.4,6.8,6.7,3,6.4,75.2,D
20.0,88.6,0.7,1.0,5.8,1.4,1.1,2,5.3,56.1,C
9.4,84.3,4.4,0.4,4.2,9.2,6.1,3,7.08,44.8,D
12.4,66.5,1.4,5.0,6.6,9.4,2.8,3,10.0,64.7,D
8.6,61.2,0.0,0.2,5.2,6.6,5.6,1,8.88,70.2,D
7.9,81.1,4.3,5.0,5.7,9.3,6.4,1,9.35,69.8,C
17.6,89.1,8.5,3.1,7.2,8.5,7.3,0,7.25,50.8,C
18.1,71.7,0.2,1.9,5.5,7.9,8.8,3,6.52,83.8,C
12.5,83.7,1.6,5.8,8.0,6.6,8.3,2,5.9,44.5,C
21.9,93.4,1.3,4.8,5.2,9.2,4.2,0,5.82,81.4,C
14.6,91.3,9.7,6.6,7.3,8.2,7.3,0,5.5,49.9,B
13.9,72.3,9.3,0.3,4.0,5.7,4.3,0,5.1,73.4,C
24.6,66.7,0.7,1.0,5.2,1.8,5.5,1,8.5,43.6,C
9.4,89.4,8.8,1.8,4.8,7.7,2.3,1,6.95,58.6,C
15.0,100.0,8.2,4.0,7.9,6.1,7.0,1,6.12,52.0,B
16.2,73.1,3.8,8.0,4.8,3.6,5.2,2,7.15,91.4,C
22.3,68.3,1.8,2.8,7.5,7.4,4.6,3,5.62,69.8,C
13.7,85.7,3.0,2.6,5.7,3.4,4.8,0,7.82,65.5,C
5.6,82.8,5.3,4.6,6.7,7.8,9.3,1,7.85,94.3,C
4.3,71.8,1.8,2.4,8.0,5.1,8.3,3,7.38,58.7,D
17.8,83.7,2.8,0.1,6.9,3.4,6.9,0,6.28,82.0,C
2.1,82.2,3.7,3.3,7.1,8.9,3.6,3,7.32,67.3,D
10.5,76.5,4.8,7.0,5.8,3.9,4.2,0,8.1,94.8,C
7.4,62.2,4.8,8.7,8.4,7.1,1.1,3,5.98,57.1,D
11.5,58.8,5.8,3.8,7.7,8.4,1.8,1,4.53,82.6,D
8.6,71.6,1.0,2.2,8.4,3.3,8.6,3,7.9,97.2,B
14.5,71.9,9.9,0.8,4.8,6.9,2.9,3,8.32,87.1,C
16.7,73.8,1.6,2.4,5.4,6.2,4.4,0,5.9,48.4,F
16.5,68.1,4.1,0.8,7.9,9.5,6.1,3,5.28,63.8,D
17.4,100.0,7.1,1.0,4.9,1.1,8.3,2,9.93,47.4,B
13.6,77.9,1.8,2.9,6.0,1.5,1.2,0,6.62,65.9,D
13.5,78.9,3.1,1.8,7.7,5.4,2.2,3,5.6,46.3,D
11.8,78.0,2.8,5.4,6.9,9.6,8.6,2,5.45,43.7,D
7.3,83.6,1.9,0.0,7.6,9.1,2.1,0,6.7,52.3,D
3.8,82.6,4.8,10.0,6.5,3.7,5.9,1,5.68,74.4,C
16.6,78.1,2.6,5.1,5.7,2.1,3.8,0,6.52,42.3,D
15.0,64.8,0.6,1.5,5.3,6.4,6.3,0,5.82,77.8,D
21.6,100.0,7.9,0.3,5.8,8.8,1.7,3,8.9,62.5,B
29.2,76.4,2.7,2.1,5.8,2.5,3.9,2,4.0,44.2,C
16.7,52.2,7.0,5.6,5.3,7.1,2.8,0,5.8,78.4,D
7.3,68.3,2.2,1.3,5.4,9.6,7.0,0,6.98,46.2,F
14.6,67.0,5.5,0.8,5.7,2.3,4.0,0,4.9,81.1,C
21.3,77.1,7.8,0.1,8.4,4.4,7.7,3,9.55,65.7,A
17.5,86.0,3.8,0.2,5.5,8.5,8.9,0,6.42,70.1,C
5.7,78.8,4.0,0.1,4.9,9.3,6.8,2,9.83,63.9,C
10.0,76.1,5.3,0.7,6.0,3.2,2.7,3,7.75,49.5,C
33.7,91.9,4.5,1.0,5.4,4.0,4.2,1,5.9,58.5,B
18.2,53.7,6.1,0.7,5.3,4.1,3.0,1,7.98,54.7,D
11.0,78.2,1.0,1.7,4.4,3.7,4.8,3,7.8,58.8,C
15.7,89.2,3.0,0.5,7.3,8.4,4.3,2,4.5,60.9,C
7.2,57.1,7.2,0.5,5.9,9.0,6.2,3,4.65,97.9,D
4.2,82.8,6.7,3.1,6.3,8.5,9.3,3,7.8,69.5,C
28.1,82.5,8.7,0.3,6.6,4.0,4.8,3,6.42,64.3,B
14.9,66.2,7.0,4.3,4.9,5.2,6.8,3,6.75,76.5,C
9.1,62.1,4.5,7.5,7.6,2.0,4.5,0,5.1,84.5,C
4.7,66.6,1.1,7.5,6.0,2.8,2.5,1,6.55,45.4,D
22.3,83.9,2.7,0.8,4.3,5.6,7.0,2,6.98,86.6,C
25.7,80.4,5.3,1.2,5.5,9.8,7.8,0,8.65,43.5,A
18.7,76.3,0.6,0.5,6.9,8.7,6.3,1,7.95,89.4,C
4.9,88.6,5.0,2.8,4.1,1.3,1.3,3,5.72,79.1,C
15.5,67.2,3.9,4.0,6.8,6.6,5.4,1,7.7,56.4,C
10.7,82.7,8.2,2.6,6.2,5.2,6.8,1,10.0,58.4,B
12.6,62.3,0.8,3.6,6.4,8.8,8.3,0,5.62,45.6,D
21.2,83.1,0.3,2.3,8.3,8.3,3.5,0,6.65,44.6,C
16.9,57.5,8.1,1.7,9.8,8.2,1.9,2,9.1,93.9,B
24.7,84.0,3.8,5.3,7.3,1.7,6.6,3,9.05,65.6,B
9.0,92.7,6.1,3.6,9.1,9.3,8.1,3,7.88,47.3,C
17.3,78.2,3.1,1.6,8.2,9.7,2.8,3,5.8,53.1,D
5.3,71.4,9.6,0.6,6.5,5.8,4.6,1,9.7,79.7,C
20.8,72.0,2.1,0.4,5.4,4.4,5.9,1,7.25,99.6,C
23.6,86.6,8.2,0.7,7.4,7.6,4.2,3,5.8,82.3,B
4.7,99.8,3.6,1.3,6.3,7.8,8.0,2,6.1,57.5,D
16.7,79.2,6.2,6.7,4.0,2.7,1.8,1,4.97,49.8,C
22.7,72.7,2.4,2.0,4.0,8.2,2.9,2,5.4,94.3,D
24.9,63.3,0.5,7.4,6.2,2.0,3.3,1,6.22,90.3,D
13.8,87.0,6.2,2.1,5.0,6.0,9.0,0,6.12,75.6,C
11.4,92.1,2.2,0.5,4.0,4.2,8.0,0,5.4,84.7,C
16.6,82.0,2.8,3.1,5.9,4.4,9.2,3,4.15,54.0,D
15.8,79.4,2.2,4.4,5.2,5.5,6.9,0,6.38,42.7,C
16.1,84.5,6.8,1.9,6.3,3.1,7.0,1,8.12,74.4,C
3.3,65.8,4.4,1.5,4.8,1.8,3.4,1,5.7,59.3,D
9.2,98.0,7.2,2.8,8.8,5.0,5.7,0,7.1,63.9,B
17.1,83.3,2.0,1.7,7.4,4.7,7.1,0,8.95,72.9,B
18.1,91.0,5.2,3.1,6.3,4.5,1.3,0,9.72,61.5,B
24.8,66.6,6.1,1.8,7.7,8.2,7.8,3,10.0,86.3,C
6.7,62.4,7.2,2.5,4.0,5.7,2.5,0,6.2,46.5,D
2.2,69.1,3.1,0.3,6.8,7.3,5.2,1,8.3,85.4,D
18.7,73.0,7.2,3.7,7.1,4.1,6.1,0,7.38,77.2,B
20.1,69.6,9.1,1.9,6.1,3.1,6.3,3,6.92,97.7,A
22.0,80.6,2.0,0.3,5.2,5.7,7.2,3,6.18,69.5,D
22.0,68.7,1.9,2.6,4.8,2.3,7.8,1,7.25,59.4,B
5.8,73.4,3.5,1.7,5.5,5.2,6.9,1,8.02,72.4,C
20.9,48.9,6.5,1.7,5.8,3.1,6.6,0,5.32,42.4,C
7.0,81.8,5.7,0.1,7.7,5.1,2.3,1,6.1,66.3,D
4.3,75.8,8.4,4.3,6.5,1.0,6.5,2,10.0,61.4,B
7.5,82.9,8.5,1.2,6.0,9.1,2.4,1,5.93,59.8,C
9.6,76.5,1.6,8.9,4.9,5.4,8.0,2,7.08,89.6,C
9.7,80.8,4.3,0.2,8.0,2.7,2.3,2,4.75,57.6,D
8.6,76.1,2.2,0.7,6.7,6.9,8.4,1,7.22,52.5,C
3.5,83.5,7.2,10.0,9.1,8.9,4.7,2,7.52,65.1,C
11.7,75.7,4.6,8.8,6.9,6.3,3.5,1,7.88,62.0,C
20.3,94.6,5.6,4.9,5.9,2.2,1.7,1,5.02,76.3,B
10.4,73.8,1.4,3.0,5.4,8.2,4.0,3,3.45,48.8,F
11.2,91.8,1.8,1.3,6.6,3.6,7.2,2,5.4,40.0,C
11.8,76.8,6.8,0.4,6.1,5.3,2.9,2,6.8,45.5,D
8.7,81.7,0.3,1.8,7.1,6.2,2.4,0,7.15,71.1,D
2.4,78.0,5.9,0.2,6.8,3.8,1.4,1,8.3,77.9,C
17.3,86.7,8.7,0.3,5.7,5.4,8.1,3,8.43,69.7,B
11.7,72.3,6.7,3.1,4.8,3.4,8.8,3,8.07,40.8,C
3.2,62.8,0.6,2.9,6.6,4.7,1.1,0,6.78,76.9,F
8.1,50.9,5.5,0.8,7.7,3.0,5.6,2,7.57,78.9,D
19.6,74.6,0.2,2.1,8.0,2.0,9.9,3,8.1,76.4,C
8.6,90.4,3.6,1.5,7.7,4.2,2.7,2,5.45,62.2,C
12.6,98.0,6.9,4.2,7.1,6.2,9.5,3,5.12,53.9,B
8.1,57.8,9.6,0.3,5.4,7.7,9.1,3,6.75,55.6,D
20.1,69.0,1.3,5.9,8.0,9.4,9.5,1,8.45,73.1,D
9.8,78.8,3.1,1.1,4.0,1.7,4.7,2,4.92,70.8,D
8.6,82.8,2.9,10.0,6.1,1.0,4.1,3,4.42,44.3,C
18.2,71.0,3.3,3.2,6.3,5.9,5.8,1,7.43,92.5,C
8.8,84.7,5.8,1.2,5.2,4.8,7.0,3,3.9,86.1,C
5.8,59.6,2.6,3.4,5.1,9.0,7.1,1,7.52,61.8,F
21.0,72.8,6.7,0.5,8.1,8.5,7.5,1,6.98,54.8,C
10.2,84.1,0.6,4.6,6.9,4.9,8.6,2,8.55,83.7,C
27.6,70.4,5.2,0.6,6.0,5.3,7.7,1,7.5,69.1,B
19.8,81.6,5.8,3.2,7.8,8.7,7.6,3,6.75,98.8,C
17.3,62.0,6.4,1.7,5.3,8.2,7.8,0,8.7,69.7,D
18.3,66.9,2.1,2.4,4.9,2.3,8.4,3,7.75,47.5,D
11.4,88.0,1.0,3.4,7.2,3.4,8.1,3,6.55,61.9,C
18.8,79.2,0.7,2.0,7.1,9.9,4.5,1,5.65,48.5,D
8.2,71.8,8.5,10.0,7.8,4.1,2.2,3,7.62,48.7,C
11.3,99.3,6.4,4.1,4.8,5.7,5.6,1,9.15,60.8,B
9.5,50.2,8.4,0.2,7.7,6.1,6.2,2,5.1,88.0,D
19.7,84.7,5.3,10.0,8.1,3.5,2.4,1,8.22,51.1,C
8.9,73.4,2.6,2.0,6.3,9.5,4.5,2,5.52,42.8,D
8.6,96.1,1.1,3.6,4.9,8.4,8.4,0,5.52,71.3,D
23.8,71.6,3.4,0.7,7.4,5.6,8.6,3,5.42,55.1,C
17.3,81.9,5.1,3.8,6.7,9.2,6.8,2,8.77,55.6,B
18.8,63.5,6.2,1.5,8.8,8.5,5.3,0,7.02,79.6,C
7.7,83.4,1.7,0.4,9.5,6.1,1.4,1,7.35,87.1,C
14.4,82.7,6.5,0.3,5.5,5.2,7.0,0,10.0,89.0,B
12.2,64.2,8.2,0.7,6.0,9.4,1.2,2,7.25,86.5,C
13.0,100.0,6.9,6.2,5.9,7.0,6.1,3,8.5,51.2,B
8.5,69.0,2.2,2.9,5.7,3.9,6.6,0,7.02,90.5,C
18.0,68.2,9.0,4.8,6.3,7.0,7.6,0,7.3,84.5,B
9.7,72.7,1.0,9.0,6.1,2.9,8.7,1,5.12,85.0,B
14.3,60.8,8.8,3.4,5.4,1.2,4.1,1,5.78,71.6,C
5.5,75.9,4.0,1.4,5.6,3.7,8.8,3,5.95,86.0,C
25.2,76.0,5.0,0.2,6.2,4.3,4.5,1,6.4,47.1,C
10.3,75.5,3.9,1.2,6.1,3.1,9.9,2,6.32,90.1,B
11.3,70.8,4.4,3.0,7.0,8.1,8.0,2,7.08,61.3,D
13.0,91.3,5.4,1.9,6.2,8.0,3.2,0,7.22,56.8,C
9.6,85.8,8.3,1.6,5.9,3.2,3.1,1,5.42,57.0,C
13.8,93.2,1.3,2.5,6.8,3.9,8.1,1,4.35,93.5,C
17.5,87.6,3.9,9.1,6.8,1.1,4.6,0,7.85,94.7,B
13.0,92.3,8.3,7.1,5.6,3.9,4.2,3,6.92,88.6,B
20.1,78.6,0.6,0.3,6.5,6.7,1.5,1,6.7,57.4,D
9.7,59.1,6.8,0.8,5.0,4.5,8.7,1,7.9,84.3,C
6.9,67.4,4.7,4.5,4.7,6.7,5.1,3,6.1,97.9,D
6.0,92.4,3.0,1.7,5.5,8.4,1.2,1,9.15,46.2,D
29.5,57.3,7.7,1.9,7.3,3.9,2.6,2,5.95,77.9,B
18.0,77.1,3.3,1.2,5.2,7.9,6.2,2,7.62,94.9,C
10.3,85.0,5.8,4.9,5.7,7.2,1.5,3,7.15,89.0,C
22.0,58.5,4.0,1.2,7.0,8.2,9.3,3,6.45,70.3,B
18.8,85.6,6.8,0.9,5.6,7.0,9.3,2,7.32,42.9,B
11.7,68.4,0.2,1.5,7.4,5.3,2.5,2,6.15,73.3,D
13.3,72.2,3.3,4.2,5.3,1.7,8.7,2,7.85,58.6,B
8.8,76.0,9.2,1.0,7.0,9.2,9.1,2,7.0,92.0,B
11.0,90.5,0.7,2.2,5.5,2.1,3.6,3,8.05,51.6,C
14.0,75.6,0.1,2.3,4.7,9.6,2.4,3,7.78,91.6,D
13.7,77.9,3.5,1.6,7.3,4.0,2.9,0,8.6,67.8,B
2.3,84.8,3.6,0.6,8.1,6.7,9.0,3,8.65,71.3,B
15.3,88.5,6.2,6.1,6.3,1.4,6.9,2,6.55,79.7,B
6.9,71.2,1.0,0.3,6.5,3.4,3.2,1,7.7,85.8,C
17.7,86.5,0.5,3.8,7.0,5.9,8.4,2,10.0,43.1,B
3.8,76.6,8.7,9.6,6.9,9.5,8.9,2,6.52,49.1,C
5.2,91.1,6.1,2.6,6.7,5.0,5.2,3,9.98,66.0,C
11.9,78.2,2.4,1.5,7.8,2.0,9.1,0,7.45,60.9,C
7.6,58.9,4.4,5.1,7.6,3.2,3.8,1,6.95,89.7,C
13.2,92.6,4.1,1.8,6.1,8.5,2.6,1,5.95,87.3,D
3.8,61.6,0.7,2.9,6.5,3.3,3.8,0,6.2,68.0,D
13.7,74.9,9.8,0.5,5.4,3.9,3.3,2,4.9,66.6,D
21.6,99.8,4.6,6.6,7.4,5.6,3.6,3,7.18,61.3,A
20.5,64.0,6.8,2.0,7.3,2.6,1.2,2,5.6,49.6,C
8.7,86.9,8.4,1.6,6.6,5.2,7.5,1,8.65,52.8,B
28.3,66.7,8.2,0.7,6.8,9.1,6.0,1,7.85,81.4,B
8.8,92.4,9.3,3.3,5.7,6.4,6.2,2,5.93,57.4,B
5.3,84.4,7.2,6.6,6.1,6.5,8.4,1,6.68,74.9,C
18.0,85.1,9.1,6.6,7.3,1.4,3.6,3,5.98,77.4,B
14.1,98.4,6.0,3.1,5.8,9.8,5.0,1,8.3,57.8,C
9.9,99.2,7.5,0.8,6.5,1.9,4.5,3,7.12,59.2,B
9.9,78.0,1.7,3.4,7.1,7.8,1.6,2,7.4,68.4,D
20.6,73.6,5.5,4.4,8.4,4.1,7.7,2,3.9,60.0,C
8.4,95.0,2.8,1.8,8.3,2.9,1.5,3,3.78,72.6,C
24.9,61.7,3.8,2.8,5.2,2.5,7.9,3,4.58,70.1,C
20.4,80.3,8.8,1.2,7.2,8.5,4.4,3,7.52,45.5,C
10.0,98.7,7.8,0.5,6.5,4.8,4.8,1,6.8,88.4,B
20.7,96.2,7.6,3.8,7.2,7.5,1.5,2,9.22,45.6,B
4.5,97.6,6.7,5.0,6.4,8.1,2.4,1,5.85,89.1,C
7.9,74.4,4.8,7.4,6.4,8.1,4.3,1,7.28,90.1,D
3.6,67.1,8.2,10.0,5.6,6.9,6.6,3,7.52,49.1,D
11.8,58.4,8.7,1.8,7.7,7.3,6.7,1,7.43,73.0,C
16.8,67.5,0.7,0.3,6.3,6.2,4.6,0,5.48,52.4,D
6.5,85.1,1.4,0.6,6.8,3.3,3.2,0,8.05,41.7,D
7.1,46.0,3.7,4.6,7.3,1.6,9.6,0,4.4,98.4,D
12.0,65.0,1.6,2.2,4.6,7.7,3.5,0,7.28,91.0,D
