study_hours,attendance,participation,extra_curricular,sleep_hours,stress_level,motivation_score,parent_education,previous_gpa,assignment_completion,grade
7.5,95.5,7.0,0.6,6.3,5.6,5.0,1,3.57,98.9,C
14.0,89.1,9.4,0.5,6.5,8.7,5.3,3,3.68,45.6,B
12.0,67.1,1.7,1.2,6.5,1.9,8.3,3,2.28,68.6,C
31.1,76.4,7.9,5.1,8.9,3.1,1.4,0,1.81,49.4,B
13.3,90.0,5.0,10.0,6.1,5.5,3.5,1,3.16,72.2,C
18.7,79.8,3.9,2.3,8.2,6.5,2.3,1,1.73,61.0,D
17.0,57.4,7.9,0.2,5.6,2.8,2.9,2,2.81,48.3,C
10.9,100.0,3.3,2.4,6.4,3.3,3.8,3,2.23,77.0,C
28.7,86.5,1.8,4.7,6.6,1.5,8.9,3,2.15,51.4,A
10.5,72.0,0.9,7.3,7.7,4.5,4.1,2,2.89,53.1,D
17.1,99.0,3.7,3.6,5.3,3.3,1.2,1,2.56,63.5,C
8.1,95.2,3.4,1.3,5.1,7.6,3.8,3,3.14,88.3,C
10.2,64.9,6.9,6.4,5.0,8.7,4.5,2,2.27,82.6,D
9.8,56.9,0.1,3.0,4.7,7.8,3.7,2,2.93,56.6,D
12.8,65.5,7.6,1.8,5.3,8.6,5.8,2,3.51,96.6,C
9.5,78.8,3.0,0.9,10.0,7.9,4.5,3,2.2,66.4,F
19.0,92.0,9.0,0.4,5.8,2.6,8.2,1,2.53,74.8,A
18.1,85.2,3.5,2.3,8.3,7.5,7.0,1,3.72,44.1,B
14.0,73.5,9.9,1.0,8.5,1.1,9.1,2,2.93,63.2,B
12.3,82.2,7.8,2.1,7.2,2.4,2.7,2,2.07,77.6,B
19.8,68.8,3.7,1.7,6.8,3.0,4.4,1,2.81,47.9,B
14.5,61.6,1.7,1.6,6.9,8.6,7.6,2,2.77,93.3,C
8.5,74.5,1.8,1.2,5.1,4.1,5.6,2,2.28,91.3,C
27.3,66.2,9.3,0.2,5.7,9.5,4.8,1,3.64,89.0,B
6.7,79.4,7.9,4.8,4.1,2.7,9.7,3,2.12,97.6,C
21.8,90.0,8.3,0.3,7.0,7.3,7.8,2,2.72,85.5,B
13.2,70.1,1.4,2.4,5.2,5.6,9.2,3,3.24,70.7,C
8.0,58.1,8.9,2.8,6.6,1.8,5.2,2,3.44,89.3,C
5.0,71.0,3.9,3.0,9.3,3.2,5.7,2,3.84,41.4,B
5.4,69.4,3.5,10.0,5.8,6.9,6.8,2,1.53,97.0,C
13.3,61.9,6.2,10.0,6.3,9.8,4.4,0,2.25,84.4,D
20.4,81.8,8.0,5.0,6.1,8.0,5.7,3,2.38,97.4,A
12.8,85.2,3.3,5.7,4.0,5.9,2.2,3,2.78,40.3,C
2.0,71.3,0.6,0.4,4.8,3.6,6.8,2,2.65,61.5,F
20.5,71.1,3.4,1.5,5.8,2.1,5.5,1,3.18,78.8,B
26.6,73.0,8.7,1.0,6.2,1.9,3.9,2,2.56,72.3,B
17.7,73.5,7.6,0.2,6.5,5.9,4.2,0,2.88,81.4,C
12.3,83.0,3.5,0.3,5.9,7.2,4.7,2,2.5,86.9,D
13.6,94.2,7.4,0.2,5.4,6.1,3.2,0,3.36,90.3,B
10.2,84.1,8.5,2.9,7.4,3.2,3.2,2,2.91,70.8,C
12.9,66.7,1.8,3.6,6.2,3.9,1.1,3,3.66,87.8,D
2.1,77.9,3.9,3.3,5.3,1.9,9.1,2,3.43,80.6,C
9.6,80.6,9.6,5.8,7.4,1.3,7.9,3,1.9,46.7,B
10.7,74.8,6.6,0.8,6.6,3.0,6.1,1,2.78,64.0,C
12.8,100.0,2.7,2.3,6.9,1.6,1.9,1,2.56,60.5,C
9.9,84.7,3.9,1.9,4.5,9.1,4.0,2,2.45,74.7,D
5.9,64.1,5.6,2.8,5.5,7.0,5.2,2,2.88,66.3,D
7.8,63.2,6.0,10.0,7.4,10.0,6.3,1,2.52,58.6,C
27.8,72.0,8.6,1.6,7.8,3.0,3.1,0,1.81,71.2,C
4.9,79.1,2.4,2.7,6.2,9.4,9.1,1,3.45,52.5,D
9.3,71.0,3.9,3.0,4.8,4.9,5.5,1,2.09,85.5,D
8.6,84.8,8.3,0.2,5.8,2.7,2.6,0,1.64,65.5,C
15.2,97.2,2.1,1.0,5.0,9.7,2.0,1,2.63,99.1,D
26.1,85.8,5.1,3.0,4.6,5.0,5.5,1,4.0,66.1,B
11.0,96.7,5.8,0.1,5.5,1.9,8.1,0,2.66,65.6,B
15.3,61.2,4.5,1.4,4.0,1.9,3.4,0,2.57,41.7,D
9.2,84.4,9.1,0.3,8.0,9.6,9.8,3,2.21,78.3,C
20.4,74.5,1.0,3.9,5.6,4.0,2.3,2,2.93,76.3,C
21.2,68.5,1.6,10.0,5.6,8.8,6.8,3,1.83,62.1,C
13.0,80.6,7.3,10.0,5.7,3.2,6.4,0,2.98,56.5,B
15.5,100.0,0.8,2.7,7.0,4.4,2.1,1,3.27,89.0,B
16.8,46.5,0.8,2.3,5.7,6.8,1.2,0,2.12,75.6,D
4.0,93.7,9.1,1.0,6.6,6.4,1.2,1,2.72,47.4,C
16.4,65.3,4.7,4.2,6.5,1.9,4.4,3,3.69,95.9,B
5.4,80.7,5.1,1.9,6.3,8.1,4.9,3,2.89,41.4,D
9.1,85.5,6.9,0.6,8.8,8.9,5.1,3,2.1,88.5,C
20.1,82.5,9.8,0.6,6.2,7.9,5.1,1,3.16,84.2,B
10.7,86.9,8.2,7.0,7.3,7.6,1.1,2,2.32,53.2,D
9.3,75.9,9.6,4.0,5.2,3.7,6.6,2,2.96,83.6,C
9.8,68.1,0.5,4.3,7.9,3.0,8.5,2,2.97,45.7,D
9.3,66.2,9.4,9.1,6.8,5.5,6.4,0,1.46,97.6,C
6.7,66.9,4.7,0.7,6.9,2.5,7.3,0,3.23,84.5,C
14.1,64.8,4.2,1.9,6.9,5.5,2.2,1,3.28,40.4,D
15.7,93.5,5.7,1.0,8.0,7.3,9.9,0,3.56,63.2,A
22.6,73.5,6.6,0.8,6.4,3.8,3.9,1,2.61,66.7,B
33.4,99.5,7.6,0.5,4.0,6.9,9.3,3,2.62,96.8,A
5.4,78.9,4.7,2.3,7.0,8.3,6.5,1,2.93,77.1,C
26.7,98.1,5.0,4.5,6.2,5.1,9.8,0,2.48,65.8,B
1.5,95.7,7.8,4.3,4.8,4.4,6.1,3,3.44,92.7,B
10.2,100.0,3.3,3.3,7.4,9.4,6.9,3,2.96,72.5,C
7.8,99.6,0.4,2.5,6.7,2.1,3.8,1,2.23,58.5,C
13.1,72.7,4.6,0.3,5.7,9.9,2.5,2,3.14,99.7,C
20.6,69.5,6.2,2.6,6.5,2.8,8.2,0,2.82,44.7,B
23.9,96.4,7.8,1.5,4.9,2.5,4.9,0,3.23,53.8,B
9.3,69.7,6.6,0.7,4.5,4.2,8.0,2,1.98,79.9,C
10.3,84.1,7.0,0.2,7.1,6.3,8.4,0,2.05,75.3,C
17.4,66.9,2.3,2.9,6.9,1.2,6.7,2,2.1,75.9,C
3.1,100.0,0.4,0.2,5.2,1.7,8.0,2,2.07,84.8,C
13.6,56.7,3.9,6.0,7.6,9.0,8.4,3,2.92,78.8,C
20.2,85.1,8.2,0.6,7.3,3.4,3.7,3,2.13,63.1,B
13.8,78.6,0.4,0.3,6.0,7.3,7.6,1,2.73,91.6,C
13.7,71.2,6.2,0.2,6.0,1.4,2.0,3,1.95,54.0,C
8.1,65.3,4.1,1.2,6.7,2.9,9.4,2,2.67,61.1,C
6.5,93.7,7.1,10.0,7.7,4.1,8.9,1,2.88,46.0,B
11.5,82.7,0.3,5.9,7.6,7.6,4.4,0,2.66,92.0,D
12.0,74.8,5.1,0.4,7.2,9.1,7.7,2,2.93,51.1,C
25.2,96.2,9.6,0.5,5.5,8.8,4.8,1,2.25,60.0,B
27.4,60.6,3.0,10.0,6.1,3.6,2.9,3,4.0,83.5,B
24.0,76.4,0.7,4.1,5.8,1.6,2.7,2,2.16,64.4,D
24.7,65.9,6.1,2.0,4.9,7.5,6.0,1,2.65,69.5,B
4.6,77.3,6.0,10.0,6.0,8.9,3.5,0,2.39,54.4,D
9.4,84.2,8.6,4.2,7.2,2.1,5.6,2,1.69,90.0,C
9.2,81.7,5.6,2.1,7.5,6.9,7.8,2,3.22,98.6,B
9.6,64.4,3.3,4.4,6.1,3.1,5.3,1,4.0,96.1,B
16.9,68.0,9.3,3.5,5.7,7.0,5.2,1,3.36,47.2,D
9.0,79.5,8.8,2.4,6.9,6.6,1.6,3,2.94,63.7,C
8.9,74.2,6.6,1.1,5.2,3.4,8.3,3,1.2,72.4,C
11.4,91.4,2.8,0.3,5.7,8.0,1.7,2,2.87,72.4,C
13.5,85.2,9.5,0.7,4.3,8.0,2.2,0,3.59,66.2,C
22.4,100.0,6.1,7.6,6.8,7.6,1.6,3,2.25,41.4,B
10.3,89.9,5.2,10.0,6.5,6.6,2.2,0,1.9,42.6,D
18.8,58.7,4.0,2.1,6.2,8.0,1.3,1,2.15,81.4,D
12.0,71.9,4.1,0.4,7.2,4.3,2.5,1,3.68,75.6,C
16.3,65.4,0.1,1.1,6.3,4.7,9.3,3,2.55,44.8,D
24.2,78.2,0.8,2.7,8.0,9.9,7.5,2,2.93,56.7,C
18.1,68.3,4.7,9.7,7.2,1.2,2.2,1,3.35,48.1,C
17.5,95.5,8.8,1.2,5.2,5.5,8.3,0,3.41,49.4,B
16.9,73.1,0.4,2.0,6.8,2.7,5.4,2,3.63,95.3,B
21.5,68.9,2.8,2.3,7.7,2.5,7.8,3,3.34,80.4,C
18.7,78.5,7.3,1.0,5.2,4.6,1.3,1,2.96,53.0,C
5.5,73.1,5.1,0.8,7.7,5.0,3.2,3,3.7,65.8,C
21.3,57.7,5.3,2.5,6.5,9.3,6.0,2,2.01,55.3,D
11.9,72.2,7.8,0.1,6.6,4.3,9.7,2,3.71,49.6,C
21.3,79.3,6.3,4.4,6.2,6.9,2.2,2,2.48,80.7,C
8.0,92.7,7.1,2.2,4.7,9.1,3.7,0,3.82,40.6,C
10.4,90.5,7.9,2.1,4.0,8.8,3.9,2,2.92,45.6,C
7.5,77.1,6.8,1.4,6.9,1.0,7.4,2,1.98,64.9,C
5.3,60.1,5.5,2.6,6.7,6.5,5.6,1,3.65,92.8,C
9.3,92.8,9.8,7.8,6.1,1.1,4.5,0,3.24,70.6,B
15.4,63.0,9.2,0.1,4.5,9.0,1.9,0,2.57,64.7,D
17.2,82.3,5.9,3.0,4.2,2.9,6.4,3,2.32,97.3,B
12.4,84.5,4.6,3.8,6.3,5.7,1.3,2,3.88,58.3,B
1.4,89.9,7.7,0.1,5.8,7.6,5.7,1,2.98,66.2,C
11.6,69.6,6.2,1.6,6.6,1.3,3.0,3,3.44,67.0,C
16.0,54.4,8.8,4.7,7.9,8.4,7.7,2,2.14,95.1,C
6.7,98.6,8.4,9.7,4.8,1.2,3.1,0,2.51,82.0,B
9.4,84.6,4.5,4.1,5.3,2.7,4.2,2,2.39,42.2,C
6.0,73.3,3.2,1.6,5.7,2.1,9.6,2,2.54,62.6,B
11.7,71.9,3.7,1.4,5.5,2.1,3.3,1,3.41,63.2,C
13.2,78.3,7.1,0.2,6.3,2.8,9.4,1,2.46,74.9,B
8.2,71.8,0.5,1.0,5.8,7.1,8.4,1,2.44,83.0,C
16.6,63.8,4.2,0.7,6.5,9.4,4.5,3,2.09,42.6,F
13.9,66.9,5.9,1.2,5.6,9.4,6.7,1,2.58,41.6,D
9.0,85.0,5.5,0.1,5.4,6.8,6.7,3,2.56,75.2,D
20.0,88.6,0.7,1.0,5.8,1.4,1.1,2,2.12,56.1,C
9.4,84.3,4.4,0.4,4.2,9.2,6.1,3,2.83,44.8,D
12.4,66.5,1.4,5.0,6.6,9.4,2.8,3,4.0,64.7,D
8.6,61.2,0.0,0.2,5.2,6.6,5.6,1,3.55,70.2,D
7.9,81.1,4.3,5.0,5.7,9.3,6.4,1,3.74,69.8,C
17.6,89.1,8.5,3.1,7.2,8.5,7.3,0,2.9,50.8,C
18.1,71.7,0.2,1.9,5.5,7.9,8.8,3,2.61,83.8,C
12.5,83.7,1.6,5.8,8.0,6.6,8.3,2,2.36,44.5,C
21.9,93.4,1.3,4.8,5.2,9.2,4.2,0,2.33,81.4,C
14.6,91.3,9.7,6.6,7.3,8.2,7.3,0,2.2,49.9,B
13.9,72.3,9.3,0.3,4.0,5.7,4.3,0,2.04,73.4,C
24.6,66.7,0.7,1.0,5.2,1.8,5.5,1,3.4,43.6,C
9.4,89.4,8.8,1.8,4.8,7.7,2.3,1,2.78,58.6,C
15.0,100.0,8.2,4.0,7.9,6.1,7.0,1,2.45,52.0,B
16.2,73.1,3.8,8.0,4.8,3.6,5.2,2,2.86,91.4,C
22.3,68.3,1.8,2.8,7.5,7.4,4.6,3,2.25,69.8,C
13.7,85.7,3.0,2.6,5.7,3.4,4.8,0,3.13,65.5,C
5.6,82.8,5.3,4.6,6.7,7.8,9.3,1,3.14,94.3,C
4.3,71.8,1.8,2.4,8.0,5.1,8.3,3,2.95,58.7,D
17.8,83.7,2.8,0.1,6.9,3.4,6.9,0,2.51,82.0,C
2.1,82.2,3.7,3.3,7.1,8.9,3.6,3,2.93,67.3,D
10.5,76.5,4.8,7.0,5.8,3.9,4.2,0,3.24,94.8,C
7.4,62.2,4.8,8.7,8.4,7.1,1.1,3,2.39,57.1,D
11.5,58.8,5.8,3.8,7.7,8.4,1.8,1,1.81,82.6,D
8.6,71.6,1.0,2.2,8.4,3.3,8.6,3,3.16,97.2,B
14.5,71.9,9.9,0.8,4.8,6.9,2.9,3,3.33,87.1,C
16.7,73.8,1.6,2.4,5.4,6.2,4.4,0,2.36,48.4,F
16.5,68.1,4.1,0.8,7.9,9.5,6.1,3,2.11,63.8,D
17.4,100.0,7.1,1.0,4.9,1.1,8.3,2,3.97,47.4,B
13.6,77.9,1.8,2.9,6.0,1.5,1.2,0,2.65,65.9,D
13.5,78.9,3.1,1.8,7.7,5.4,2.2,3,2.24,46.3,D
11.8,78.0,2.8,5.4,6.9,9.6,8.6,2,2.18,43.7,D
7.3,83.6,1.9,0.0,7.6,9.1,2.1,0,2.68,52.3,D
3.8,82.6,4.8,10.0,6.5,3.7,5.9,1,2.27,74.4,C
16.6,78.1,2.6,5.1,5.7,2.1,3.8,0,2.61,42.3,D
15.0,64.8,0.6,1.5,5.3,6.4,6.3,0,2.33,77.8,D
21.6,100.0,7.9,0.3,5.8,8.8,1.7,3,3.56,62.5,B
29.2,76.4,2.7,2.1,5.8,2.5,3.9,2,1.6,44.2,C
16.7,52.2,7.0,5.6,5.3,7.1,2.8,0,2.32,78.4,D
7.3,68.3,2.2,1.3,5.4,9.6,7.0,0,2.79,46.2,F
14.6,67.0,5.5,0.8,5.7,2.3,4.0,0,1.96,81.1,C
21.3,77.1,7.8,0.1,8.4,4.4,7.7,3,3.82,65.7,A
17.5,86.0,3.8,0.2,5.5,8.5,8.9,0,2.57,70.1,C
5.7,78.8,4.0,0.1,4.9,9.3,6.8,2,3.93,63.9,C
10.0,76.1,5.3,0.7,6.0,3.2,2.7,3,3.1,49.5,C
33.7,91.9,4.5,1.0,5.4,4.0,4.2,1,2.36,58.5,B
18.2,53.7,6.1,0.7,5.3,4.1,3.0,1,3.19,54.7,D
11.0,78.2,1.0,1.7,4.4,3.7,4.8,3,3.12,58.8,C
15.7,89.2,3.0,0.5,7.3,8.4,4.3,2,1.8,60.9,C
7.2,57.1,7.2,0.5,5.9,9.0,6.2,3,1.86,97.9,D
4.2,82.8,6.7,3.1,6.3,8.5,9.3,3,3.12,69.5,C
28.1,82.5,8.7,0.3,6.6,4.0,4.8,3,2.57,64.3,B
14.9,66.2,7.0,4.3,4.9,5.2,6.8,3,2.7,76.5,C
9.1,62.1,4.5,7.5,7.6,2.0,4.5,0,2.04,84.5,C
4.7,66.6,1.1,7.5,6.0,2.8,2.5,1,2.62,45.4,D
22.3,83.9,2.7,0.8,4.3,5.6,7.0,2,2.79,86.6,C
25.7,80.4,5.3,1.2,5.5,9.8,7.8,0,3.46,43.5,A
18.7,76.3,0.6,0.5,6.9,8.7,6.3,1,3.18,89.4,C
4.9,88.6,5.0,2.8,4.1,1.3,1.3,3,2.29,79.1,C
15.5,67.2,3.9,4.0,6.8,6.6,5.4,1,3.08,56.4,C
10.7,82.7,8.2,2.6,6.2,5.2,6.8,1,4.0,58.4,B
12.6,62.3,0.8,3.6,6.4,8.8,8.3,0,2.25,45.6,D
21.2,83.1,0.3,2.3,8.3,8.3,3.5,0,2.66,44.6,C
16.9,57.5,8.1,1.7,9.8,8.2,1.9,2,3.64,93.9,B
24.7,84.0,3.8,5.3,7.3,1.7,6.6,3,3.62,65.6,B
9.0,92.7,6.1,3.6,9.1,9.3,8.1,3,3.15,47.3,C
17.3,78.2,3.1,1.6,8.2,9.7,2.8,3,2.32,53.1,D
5.3,71.4,9.6,0.6,6.5,5.8,4.6,1,3.88,79.7,C
20.8,72.0,2.1,0.4,5.4,4.4,5.9,1,2.9,99.6,C
23.6,86.6,8.2,0.7,7.4,7.6,4.2,3,2.32,82.3,B
4.7,99.8,3.6,1.3,6.3,7.8,8.0,2,2.44,57.5,D
16.7,79.2,6.2,6.7,4.0,2.7,1.8,1,1.99,49.8,C
22.7,72.7,2.4,2.0,4.0,8.2,2.9,2,2.16,94.3,D
24.9,63.3,0.5,7.4,6.2,2.0,3.3,1,2.49,90.3,D
13.8,87.0,6.2,2.1,5.0,6.0,9.0,0,2.45,75.6,C
11.4,92.1,2.2,0.5,4.0,4.2,8.0,0,2.16,84.7,C
16.6,82.0,2.8,3.1,5.9,4.4,9.2,3,1.66,54.0,D
15.8,79.4,2.2,4.4,5.2,5.5,6.9,0,2.55,42.7,C
16.1,84.5,6.8,1.9,6.3,3.1,7.0,1,3.25,74.4,C
3.3,65.8,4.4,1.5,4.8,1.8,3.4,1,2.28,59.3,D
9.2,98.0,7.2,2.8,8.8,5.0,5.7,0,2.84,63.9,B
17.1,83.3,2.0,1.7,7.4,4.7,7.1,0,3.58,72.9,B
18.1,91.0,5.2,3.1,6.3,4.5,1.3,0,3.89,61.5,B
24.8,66.6,6.1,1.8,7.7,8.2,7.8,3,4.0,86.3,C
6.7,62.4,7.2,2.5,4.0,5.7,2.5,0,2.48,46.5,D
2.2,69.1,3.1,0.3,6.8,7.3,5.2,1,3.32,85.4,D
18.7,73.0,7.2,3.7,7.1,4.1,6.1,0,2.95,77.2,B
20.1,69.6,9.1,1.9,6.1,3.1,6.3,3,2.77,97.7,A
22.0,80.6,2.0,0.3,5.2,5.7,7.2,3,2.47,69.5,D
22.0,68.7,1.9,2.6,4.8,2.3,7.8,1,2.9,59.4,B
5.8,73.4,3.5,1.7,5.5,5.2,6.9,1,3.21,72.4,C
20.9,48.9,6.5,1.7,5.8,3.1,6.6,0,2.13,42.4,C
7.0,81.8,5.7,0.1,7.7,5.1,2.3,1,2.44,66.3,D
4.3,75.8,8.4,4.3,6.5,1.0,6.5,2,4.0,61.4,B
7.5,82.9,8.5,1.2,6.0,9.1,2.4,1,2.37,59.8,C
9.6,76.5,1.6,8.9,4.9,5.4,8.0,2,2.83,89.6,C
9.7,80.8,4.3,0.2,8.0,2.7,2.3,2,1.9,57.6,D
8.6,76.1,2.2,0.7,6.7,6.9,8.4,1,2.89,52.5,C
3.5,83.5,7.2,10.0,9.1,8.9,4.7,2,3.01,65.1,C
11.7,75.7,4.6,8.8,6.9,6.3,3.5,1,3.15,62.0,C
20.3,94.6,5.6,4.9,5.9,2.2,1.7,1,2.01,76.3,B
10.4,73.8,1.4,3.0,5.4,8.2,4.0,3,1.38,48.8,F
11.2,91.8,1.8,1.3,6.6,3.6,7.2,2,2.16,40.0,C
11.8,76.8,6.8,0.4,6.1,5.3,2.9,2,2.72,45.5,D
8.7,81.7,0.3,1.8,7.1,6.2,2.4,0,2.86,71.1,D
2.4,78.0,5.9,0.2,6.8,3.8,1.4,1,3.32,77.9,C
17.3,86.7,8.7,0.3,5.7,5.4,8.1,3,3.37,69.7,B
11.7,72.3,6.7,3.1,4.8,3.4,8.8,3,3.23,40.8,C
3.2,62.8,0.6,2.9,6.6,4.7,1.1,0,2.71,76.9,F
8.1,50.9,5.5,0.8,7.7,3.0,5.6,2,3.03,78.9,D
19.6,74.6,0.2,2.1,8.0,2.0,9.9,3,3.24,76.4,C
8.6,90.4,3.6,1.5,7.7,4.2,2.7,2,2.18,62.2,C
12.6,98.0,6.9,4.2,7.1,6.2,9.5,3,2.05,53.9,B
8.1,57.8,9.6,0.3,5.4,7.7,9.1,3,2.7,55.6,D
20.1,69.0,1.3,5.9,8.0,9.4,9.5,1,3.38,73.1,D
9.8,78.8,3.1,1.1,4.0,1.7,4.7,2,1.97,70.8,D
8.6,82.8,2.9,10.0,6.1,1.0,4.1,3,1.77,44.3,C
18.2,71.0,3.3,3.2,6.3,5.9,5.8,1,2.97,92.5,C
8.8,84.7,5.8,1.2,5.2,4.8,7.0,3,1.56,86.1,C
5.8,59.6,2.6,3.4,5.1,9.0,7.1,1,3.01,61.8,F
21.0,72.8,6.7,0.5,8.1,8.5,7.5,1,2.79,54.8,C
10.2,84.1,0.6,4.6,6.9,4.9,8.6,2,3.42,83.7,C
27.6,70.4,5.2,0.6,6.0,5.3,7.7,1,3.0,69.1,B
19.8,81.6,5.8,3.2,7.8,8.7,7.6,3,2.7,98.8,C
17.3,62.0,6.4,1.7,5.3,8.2,7.8,0,3.48,69.7,D
18.3,66.9,2.1,2.4,4.9,2.3,8.4,3,3.1,47.5,D
11.4,88.0,1.0,3.4,7.2,3.4,8.1,3,2.62,61.9,C
18.8,79.2,0.7,2.0,7.1,9.9,4.5,1,2.26,48.5,D
8.2,71.8,8.5,10.0,7.8,4.1,2.2,3,3.05,48.7,C
11.3,99.3,6.4,4.1,4.8,5.7,5.6,1,3.66,60.8,B
9.5,50.2,8.4,0.2,7.7,6.1,6.2,2,2.04,88.0,D
19.7,84.7,5.3,10.0,8.1,3.5,2.4,1,3.29,51.1,C
8.9,73.4,2.6,2.0,6.3,9.5,4.5,2,2.21,42.8,D
8.6,96.1,1.1,3.6,4.9,8.4,8.4,0,2.21,71.3,D
23.8,71.6,3.4,0.7,7.4,5.6,8.6,3,2.17,55.1,C
17.3,81.9,5.1,3.8,6.7,9.2,6.8,2,3.51,55.6,B
18.8,63.5,6.2,1.5,8.8,8.5,5.3,0,2.81,79.6,C
7.7,83.4,1.7,0.4,9.5,6.1,1.4,1,2.94,87.1,C
14.4,82.7,6.5,0.3,5.5,5.2,7.0,0,4.0,89.0,B
12.2,64.2,8.2,0.7,6.0,9.4,1.2,2,2.9,86.5,C
13.0,100.0,6.9,6.2,5.9,7.0,6.1,3,3.4,51.2,B
8.5,69.0,2.2,2.9,5.7,3.9,6.6,0,2.81,90.5,C
18.0,68.2,9.0,4.8,6.3,7.0,7.6,0,2.92,84.5,B
9.7,72.7,1.0,9.0,6.1,2.9,8.7,1,2.05,85.0,B
14.3,60.8,8.8,3.4,5.4,1.2,4.1,1,2.31,71.6,C
5.5,75.9,4.0,1.4,5.6,3.7,8.8,3,2.38,86.0,C
25.2,76.0,5.0,0.2,6.2,4.3,4.5,1,2.56,47.1,C
10.3,75.5,3.9,1.2,6.1,3.1,9.9,2,2.53,90.1,B
11.3,70.8,4.4,3.0,7.0,8.1,8.0,2,2.83,61.3,D
13.0,91.3,5.4,1.9,6.2,8.0,3.2,0,2.89,56.8,C
9.6,85.8,8.3,1.6,5.9,3.2,3.1,1,2.17,57.0,C
13.8,93.2,1.3,2.5,6.8,3.9,8.1,1,1.74,93.5,C
17.5,87.6,3.9,9.1,6.8,1.1,4.6,0,3.14,94.7,B
13.0,92.3,8.3,7.1,5.6,3.9,4.2,3,2.77,88.6,B
20.1,78.6,0.6,0.3,6.5,6.7,1.5,1,2.68,57.4,D
9.7,59.1,6.8,0.8,5.0,4.5,8.7,1,3.16,84.3,C
6.9,67.4,4.7,4.5,4.7,6.7,5.1,3,2.44,97.9,D
6.0,92.4,3.0,1.7,5.5,8.4,1.2,1,3.66,46.2,D
29.5,57.3,7.7,1.9,7.3,3.9,2.6,2,2.38,77.9,B
18.0,77.1,3.3,1.2,5.2,7.9,6.2,2,3.05,94.9,C
10.3,85.0,5.8,4.9,5.7,7.2,1.5,3,2.86,89.0,C
22.0,58.5,4.0,1.2,7.0,8.2,9.3,3,2.58,70.3,B
18.8,85.6,6.8,0.9,5.6,7.0,9.3,2,2.93,42.9,B
11.7,68.4,0.2,1.5,7.4,5.3,2.5,2,2.46,73.3,D
13.3,72.2,3.3,4.2,5.3,1.7,8.7,2,3.14,58.6,B
8.8,76.0,9.2,1.0,7.0,9.2,9.1,2,2.8,92.0,B
11.0,90.5,0.7,2.2,5.5,2.1,3.6,3,3.22,51.6,C
14.0,75.6,0.1,2.3,4.7,9.6,2.4,3,3.11,91.6,D
13.7,77.9,3.5,1.6,7.3,4.0,2.9,0,3.44,67.8,B
2.3,84.8,3.6,0.6,8.1,6.7,9.0,3,3.46,71.3,B
15.3,88.5,6.2,6.1,6.3,1.4,6.9,2,2.62,79.7,B
6.9,71.2,1.0,0.3,6.5,3.4,3.2,1,3.08,85.8,C
17.7,86.5,0.5,3.8,7.0,5.9,8.4,2,4.0,43.1,B
3.8,76.6,8.7,9.6,6.9,9.5,8.9,2,2.61,49.1,C
5.2,91.1,6.1,2.6,6.7,5.0,5.2,3,3.99,66.0,C
11.9,78.2,2.4,1.5,7.8,2.0,9.1,0,2.98,60.9,C
7.6,58.9,4.4,5.1,7.6,3.2,3.8,1,2.78,89.7,C
13.2,92.6,4.1,1.8,6.1,8.5,2.6,1,2.38,87.3,D
3.8,61.6,0.7,2.9,6.5,3.3,3.8,0,2.48,68.0,D
13.7,74.9,9.8,0.5,5.4,3.9,3.3,2,1.96,66.6,D
21.6,99.8,4.6,6.6,7.4,5.6,3.6,3,2.87,61.3,A
20.5,64.0,6.8,2.0,7.3,2.6,1.2,2,2.24,49.6,C
8.7,86.9,8.4,1.6,6.6,5.2,7.5,1,3.46,52.8,B
28.3,66.7,8.2,0.7,6.8,9.1,6.0,1,3.14,81.4,B
8.8,92.4,9.3,3.3,5.7,6.4,6.2,2,2.37,57.4,B
5.3,84.4,7.2,6.6,6.1,6.5,8.4,1,2.67,74.9,C
18.0,85.1,9.1,6.6,7.3,1.4,3.6,3,2.39,77.4,B
14.1,98.4,6.0,3.1,5.8,9.8,5.0,1,3.32,57.8,C
9.9,99.2,7.5,0.8,6.5,1.9,4.5,3,2.85,59.2,B
9.9,78.0,1.7,3.4,7.1,7.8,1.6,2,2.96,68.4,D
20.6,73.6,5.5,4.4,8.4,4.1,7.7,2,1.56,60.0,C
8.4,95.0,2.8,1.8,8.3,2.9,1.5,3,1.51,72.6,C
24.9,61.7,3.8,2.8,5.2,2.5,7.9,3,1.83,70.1,C
20.4,80.3,8.8,1.2,7.2,8.5,4.4,3,3.01,45.5,C
10.0,98.7,7.8,0.5,6.5,4.8,4.8,1,2.72,88.4,B
20.7,96.2,7.6,3.8,7.2,7.5,1.5,2,3.69,45.6,B
4.5,97.6,6.7,5.0,6.4,8.1,2.4,1,2.34,89.1,C
7.9,74.4,4.8,7.4,6.4,8.1,4.3,1,2.91,90.1,D
3.6,67.1,8.2,10.0,5.6,6.9,6.6,3,3.01,49.1,D
11.8,58.4,8.7,1.8,7.7,7.3,6.7,1,2.97,73.0,C
16.8,67.5,0.7,0.3,6.3,6.2,4.6,0,2.19,52.4,D
6.5,85.1,1.4,0.6,6.8,3.3,3.2,0,3.22,41.7,D
7.1,46.0,3.7,4.6,7.3,1.6,9.6,0,1.76,98.4,D
12.0,65.0,1.6,2.2,4.6,7.7,3.5,0,2.91,91.0,D
